dataset; method; num_of_feat; wilcoxon_p; f1_results;
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 2; 0.6858304344516057; [0.782608695652174,0.8085106382978724,0.7272727272727272,0.64,0.8666666666666666,0.6666666666666667,0.8636363636363635,0.6966292134831462]
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 3; 0.22491588401596185; [0.8118811881188118,0.8085106382978724,0.7272727272727272,0.64,0.8666666666666666,0.6666666666666667,0.888888888888889,0.6966292134831462]
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 8; 0; [0.8333333333333333,0.7727272727272727,0.7441860465116279,0.64,0.8666666666666666,0.6666666666666667,0.8181818181818182,0.6741573033707865]
ecoli-0-3-4_vs_5.dat; NO SELECTION; 7; null; [0.588235294117647,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.6250000000000001]
ecoli-0-3-4_vs_5.dat; ANOVA; 1; 0.17971249487899976; [0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.8750000000000001]
ecoli-0-3-4_vs_5.dat; RELIEF; 1; 0.28504940740261275; [0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8750000000000001]
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 1; 0.17971249487899976; [0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.8750000000000001]
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 1; 0.28504940740261275; [0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8750000000000001]
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0]
ecoli-0-1_vs_2-3-5.dat; NO SELECTION; 7; null; [0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.42857142857142855]
ecoli-0-1_vs_2-3-5.dat; ANOVA; 1; 1.0; [0.5,0.0,0.25,0.0,0.0,0.0,0.5882352941176471,0.42857142857142855]
ecoli-0-1_vs_2-3-5.dat; RELIEF; 1; 0.7150006546880893; [0.3157894736842105,0.0,0.25,0.0,0.0,0.0,0.761904761904762,0.0]
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 1; 0.10880943004054568; [0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.8,0.42857142857142855]
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 1; 0.7150006546880893; [0.3157894736842105,0.0,0.25,0.0,0.0,0.0,0.761904761904762,0.0]
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-5_vs_2.dat; NO SELECTION; 9; null; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-5_vs_2.dat; ANOVA; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-5_vs_2.dat; RELIEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-5_vs_2.dat; INFORATION GAIN; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-5_vs_2.dat; CHI SQUARE; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-5_vs_2.dat; CORRELATION COEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
ecoli-0-1-4-7_vs_2-3-5-6.dat; NO SELECTION; 7; null; [0.5714285714285715,0.0,0.0,0.0,0.0,0.0,0.8,0.14285714285714288]
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0]
